"","GEOID","NAME","variable","estimate","moe"
"63","42033","Clearfield County, Pennsylvania","totpopwhite",77287,431
"64","42033","Clearfield County, Pennsylvania","bachdegree",5186,841
"65","42033","Clearfield County, Pennsylvania","medincome",21430,818
"66","42037","Columbia County, Pennsylvania","totpop",66887,NA
"67","42037","Columbia County, Pennsylvania","medage",40.4,0.8
"68","42037","Columbia County, Pennsylvania","totpopwhite",NA,NA
"69","42037","Columbia County, Pennsylvania","bachdegree",5961,830
"70","42037","Columbia County, Pennsylvania","medincome",24912,1712
"71","42039","Crawford County, Pennsylvania","totpop",87598,NA
"72","42039","Crawford County, Pennsylvania","medage",42.3,0.5
"73","42039","Crawford County, Pennsylvania","totpopwhite",84032,266
"74","42039","Crawford County, Pennsylvania","bachdegree",7252,1064
"75","42039","Crawford County, Pennsylvania","medincome",21219,996
"76","42041","Cumberland County, Pennsylvania","totpop",238614,NA
"77","42041","Cumberland County, Pennsylvania","medage",41.3,0.4
"78","42041","Cumberland County, Pennsylvania","totpopwhite",214171,724
"79","42041","Cumberland County, Pennsylvania","bachdegree",31784,2329
"80","42041","Cumberland County, Pennsylvania","medincome",29158,1509
"81","42043","Dauphin County, Pennsylvania","totpop",269665,NA
"82","42043","Dauphin County, Pennsylvania","medage",39.7,0.4
"83","42043","Dauphin County, Pennsylvania","totpopwhite",195620,2087
"84","42043","Dauphin County, Pennsylvania","bachdegree",31840,2606
"85","42043","Dauphin County, Pennsylvania","medincome",29571,1261
"86","42045","Delaware County, Pennsylvania","totpop",561098,NA
"87","42045","Delaware County, Pennsylvania","medage",39.1,0.3
"88","42045","Delaware County, Pennsylvania","totpopwhite",402719,1585
"89","42045","Delaware County, Pennsylvania","bachdegree",76640,3594
"90","42045","Delaware County, Pennsylvania","medincome",31106,610
"91","42049","Erie County, Pennsylvania","totpop",280646,NA
"92","42049","Erie County, Pennsylvania","medage",38.5,0.5
"93","42049","Erie County, Pennsylvania","totpopwhite",245770,1239
"94","42049","Erie County, Pennsylvania","bachdegree",30515,2035
"95","42049","Erie County, Pennsylvania","medincome",23193,836
"96","42051","Fayette County, Pennsylvania","totpop",135660,NA
"97","42051","Fayette County, Pennsylvania","medage",44.1,0.5
"98","42051","Fayette County, Pennsylvania","totpopwhite",126083,276
"99","42051","Fayette County, Pennsylvania","bachdegree",9124,1272
"100","42051","Fayette County, Pennsylvania","medincome",21685,969
"101","42055","Franklin County, Pennsylvania","totpop",151275,NA
"102","42055","Franklin County, Pennsylvania","medage",39.8,0.5
"103","42055","Franklin County, Pennsylvania","totpopwhite",140927,1138
"104","42055","Franklin County, Pennsylvania","bachdegree",13377,2096
"105","42055","Franklin County, Pennsylvania","medincome",27573,1904
"106","42063","Indiana County, Pennsylvania","totpop",88218,NA
"107","42063","Indiana County, Pennsylvania","medage",39.2,0.8
"108","42063","Indiana County, Pennsylvania","totpopwhite",83344,340
"109","42063","Indiana County, Pennsylvania","bachdegree",7223,1059
"110","42063","Indiana County, Pennsylvania","medincome",19847,1225
"111","42069","Lackawanna County, Pennsylvania","totpop",214477,NA
"112","42069","Lackawanna County, Pennsylvania","medage",42,0.5
"113","42069","Lackawanna County, Pennsylvania","totpopwhite",200007,1170
"114","42069","Lackawanna County, Pennsylvania","bachdegree",23441,1730
"115","42069","Lackawanna County, Pennsylvania","medincome",23230,1000
"116","42071","Lancaster County, Pennsylvania","totpop",526823,NA
"117","42071","Lancaster County, Pennsylvania","medage",38.5,0.3
"118","42071","Lancaster County, Pennsylvania","totpopwhite",466457,2738
"119","42071","Lancaster County, Pennsylvania","bachdegree",57404,3734
"120","42071","Lancaster County, Pennsylvania","medincome",27633,809
"121","42073","Lawrence County, Pennsylvania","totpop",89871,NA
"122","42073","Lawrence County, Pennsylvania","medage",44.4,0.3
"123","42073","Lawrence County, Pennsylvania","totpopwhite",84227,259
"124","42073","Lawrence County, Pennsylvania","bachdegree",9189,1187
"125","42073","Lawrence County, Pennsylvania","medincome",24067,1271
"126","42075","Lebanon County, Pennsylvania","totpop",135251,NA
"127","42075","Lebanon County, Pennsylvania","medage",41,0.5
"128","42075","Lebanon County, Pennsylvania","totpopwhite",119399,1488
"129","42075","Lebanon County, Pennsylvania","bachdegree",10727,1618
"130","42075","Lebanon County, Pennsylvania","medincome",27088,1355
"131","42077","Lehigh County, Pennsylvania","totpop",355245,NA
"132","42077","Lehigh County, Pennsylvania","medage",39.6,0.5
"133","42077","Lehigh County, Pennsylvania","totpopwhite",284205,3634
"134","42077","Lehigh County, Pennsylvania","bachdegree",42503,3025
"135","42077","Lehigh County, Pennsylvania","medincome",26502,668
"136","42079","Luzerne County, Pennsylvania","totpop",321027,NA
"137","42079","Luzerne County, Pennsylvania","medage",43.1,0.2
"138","42079","Luzerne County, Pennsylvania","totpopwhite",290631,2395
"139","42079","Luzerne County, Pennsylvania","bachdegree",28816,1985
"140","42079","Luzerne County, Pennsylvania","medincome",23090,808
"141","42081","Lycoming County, Pennsylvania","totpop",117168,NA
"142","42081","Lycoming County, Pennsylvania","medage",41.3,0.7
"143","42081","Lycoming County, Pennsylvania","totpopwhite",107783,504
"144","42081","Lycoming County, Pennsylvania","bachdegree",9673,1215
"145","42081","Lycoming County, Pennsylvania","medincome",24758,1289
"146","42085","Mercer County, Pennsylvania","totpop",115655,NA
"147","42085","Mercer County, Pennsylvania","medage",43.4,0.5
"148","42085","Mercer County, Pennsylvania","totpopwhite",105881,273
"149","42085","Mercer County, Pennsylvania","bachdegree",11164,1289
"150","42085","Mercer County, Pennsylvania","medincome",21655,908
"151","42089","Monroe County, Pennsylvania","totpop",168798,NA
"152","42089","Monroe County, Pennsylvania","medage",41.2,0.8
"153","42089","Monroe County, Pennsylvania","totpopwhite",134373,1956
"154","42089","Monroe County, Pennsylvania","bachdegree",14982,2312
"155","42089","Monroe County, Pennsylvania","medincome",25054,1871
"156","42091","Montgomery County, Pennsylvania","totpop",808460,NA
"157","42091","Montgomery County, Pennsylvania","medage",41,0.3
"158","42091","Montgomery County, Pennsylvania","totpopwhite",660078,2787
"159","42091","Montgomery County, Pennsylvania","bachdegree",147752,5400
"160","42091","Montgomery County, Pennsylvania","medincome",37177,777
"161","42095","Northampton County, Pennsylvania","totpop",299267,NA
"162","42095","Northampton County, Pennsylvania","medage",41.6,0.6
"163","42095","Northampton County, Pennsylvania","totpopwhite",259233,2635
"164","42095","Northampton County, Pennsylvania","bachdegree",31868,2657
"165","42095","Northampton County, Pennsylvania","medincome",27405,1216
"166","42097","Northumberland County, Pennsylvania","totpop",94428,NA
"167","42097","Northumberland County, Pennsylvania","medage",43.8,0.4
"168","42097","Northumberland County, Pennsylvania","totpopwhite",89254,423
"169","42097","Northumberland County, Pennsylvania","bachdegree",6903,1110
"170","42097","Northumberland County, Pennsylvania","medincome",22717,1295
"171","42101","Philadelphia County, Pennsylvania","totpop",1547607,NA
"172","42101","Philadelphia County, Pennsylvania","medage",33.6,0.2
"173","42101","Philadelphia County, Pennsylvania","totpopwhite",637549,6175
"174","42101","Philadelphia County, Pennsylvania","bachdegree",140936,5598
"175","42101","Philadelphia County, Pennsylvania","medincome",21038,419
"176","42107","Schuylkill County, Pennsylvania","totpop",147063,NA
"177","42107","Schuylkill County, Pennsylvania","medage",43.7,0.4
"178","42107","Schuylkill County, Pennsylvania","totpopwhite",139224,918
"179","42107","Schuylkill County, Pennsylvania","bachdegree",9050,1212
"180","42107","Schuylkill County, Pennsylvania","medincome",23625,1105
"181","42111","Somerset County, Pennsylvania","totpop",76957,NA
"182","42111","Somerset County, Pennsylvania","medage",45.2,0.2
"183","42111","Somerset County, Pennsylvania","totpopwhite",73818,213
"184","42111","Somerset County, Pennsylvania","bachdegree",5115,899
"185","42111","Somerset County, Pennsylvania","medincome",21809,794
"186","42125","Washington County, Pennsylvania","totpop",208716,NA
"187","42125","Washington County, Pennsylvania","medage",44,0.3
"188","42125","Washington County, Pennsylvania","totpopwhite",196349,536
"189","42125","Washington County, Pennsylvania","bachdegree",25408,2211
"190","42125","Washington County, Pennsylvania","medincome",27464,1138
"191","42129","Westmoreland County, Pennsylvania","totpop",363395,NA
"192","42129","Westmoreland County, Pennsylvania","medage",45.7,0.2
"193","42129","Westmoreland County, Pennsylvania","totpopwhite",345272,496
"194","42129","Westmoreland County, Pennsylvania","bachdegree",44938,2977
"195","42129","Westmoreland County, Pennsylvania","medincome",25815,684
"196","42133","York County, Pennsylvania","totpop",437846,NA
"197","42133","York County, Pennsylvania","medage",40.6,0.3
"198","42133","York County, Pennsylvania","totpopwhite",390175,2341
"199","42133","York County, Pennsylvania","bachdegree",42079,3144
"200","42133","York County, Pennsylvania","medincome",28679,1056
